word;is_positive;is_negative;sentiment;is_neutral;anger;anticipation;disgust;fear;joy;sadness;surprise;trust
лимон;0;1;-1;0;0;0;1;0;0;0;0;0
лимузин;0;0;0;1;0;0;0;0;0;0;0;0
лимфа;0;0;0;1;0;0;0;0;0;0;0;0
лимфалық;0;0;0;1;0;0;0;0;0;0;0;0
лингвистикалық;0;0;0;1;0;0;0;0;0;0;0;0
линза;0;0;0;1;0;0;0;0;0;0;0;0
линолеум;0;0;0;1;0;0;0;0;0;0;0;0
лира;1;0;1;0;0;0;0;0;1;0;0;0
лирика;0;0;0;1;0;0;0;0;0;0;0;0
лирикалық;1;0;1;0;0;0;0;0;1;0;0;0
литосфера;0;0;0;1;0;0;0;0;0;0;0;0
лицензия;0;0;0;1;0;0;0;0;0;0;0;0
лицензиясыз;0;1;-1;0;0;0;0;0;0;0;0;0
логика;0;0;0;1;0;0;0;0;0;0;0;0
логикалық;1;0;1;0;0;0;0;0;0;0;0;0
логистика;0;0;0;1;0;0;0;0;0;0;0;0
логотип;0;0;0;1;0;0;0;0;0;0;0;0
локализация;0;0;0;1;0;0;0;0;0;0;0;0
локализациялау;0;0;0;0;0;1;0;0;0;0;0;0
лоқсу;0;1;-1;0;0;0;0;0;0;0;0;0
лолипоп;0;0;0;1;0;0;0;0;0;0;0;0
лотерея;0;0;0;0;0;1;0;0;0;0;0;0
лото;0;0;0;1;0;0;0;0;0;0;0;0
люстра;0;0;0;1;0;0;0;0;0;0;0;0
люта;0;0;0;1;0;0;0;0;0;0;0;0
магистрат;0;0;0;1;0;0;0;0;0;0;0;0
магма;0;0;0;1;0;0;0;0;0;0;0;0
магмалық;0;0;0;1;0;0;0;0;0;0;0;0
магнат;0;0;0;1;0;0;0;0;0;0;0;0
магнетизм;1;0;1;0;0;0;0;0;0;0;0;0
магнетит;1;0;1;0;0;0;0;0;0;0;0;0
магнит;1;0;1;0;0;0;0;0;0;0;0;1
маған;0;0;0;1;0;0;0;0;0;0;0;0
мағынасы;0;0;0;1;0;0;0;0;0;0;0;0
мағынасыз;0;1;-1;0;1;0;1;1;0;1;1;0
мадақтау;0;0;0;1;0;0;0;0;0;0;0;0
мазақ;0;1;-1;0;0;0;0;0;0;0;0;0
мазақ ету;0;1;-1;0;1;1;1;1;0;1;0;0
мазақтау;0;1;-1;0;0;0;0;0;0;0;0;0
мазалайтын;0;1;-1;0;1;1;0;1;0;0;0;0
мазалау;0;1;-1;0;0;0;0;1;0;0;0;0
мазасыз;0;1;-1;0;0;1;1;1;0;0;0;0
мазасызданды;0;1;-1;0;0;0;0;0;0;1;0;0
мазасыздану;0;1;-1;0;0;0;0;1;0;0;0;0
мазасыздық;0;1;-1;0;1;1;0;1;0;1;1;0
мазмұнды;1;0;1;0;0;0;0;0;0;0;0;0
мазмұны;1;0;1;0;0;0;0;0;1;0;0;1
май;1;1;0;0;0;0;1;0;0;1;0;0
майлау;0;0;0;1;0;0;0;0;0;0;0;0
майлы;1;1;0;0;0;0;1;0;0;1;0;0
майлық;0;0;0;0;0;0;0;0;0;1;0;0
маймыл;0;0;0;1;0;0;0;0;0;0;0;0
майор;1;0;1;0;0;0;0;0;0;0;0;0
майсыздандыру;0;0;0;1;0;0;0;0;0;0;0;0
майысқан;0;1;-1;0;0;0;0;0;0;0;0;0
майыстырушы;0;1;-1;0;0;0;0;0;0;0;0;0
максим;0;0;0;0;0;0;0;0;0;0;0;1
максимум;1;0;1;0;0;0;0;0;0;0;0;0
мақайлау;0;1;-1;0;0;0;0;0;0;0;0;0
мақал;0;0;0;1;0;0;0;0;0;0;0;0
мақал-мәтел;1;0;1;0;0;0;0;0;0;0;0;0
мақала;0;0;0;1;0;0;0;0;0;0;0;0
мақалалар;0;0;0;1;0;0;0;0;0;0;0;0
мақсат;0;0;0;1;0;0;0;0;0;0;0;0
мақсатсыз;0;1;-1;0;0;0;0;0;0;0;0;0
мақсаты;0;0;0;1;0;0;0;0;0;0;0;0
мақта;0;0;0;1;0;0;0;0;0;0;0;0
мақтады;1;0;1;0;0;0;0;0;1;0;0;0
мақтану;1;1;0;0;1;1;0;1;1;0;1;0
мақтаншақ;0;1;-1;0;0;0;0;0;0;0;0;0
мақтаныш;1;1;0;0;1;1;1;0;1;0;1;1
мақтау;1;0;1;0;0;1;0;0;1;0;1;1
мақтауға тұрарлық;1;0;1;0;0;1;0;0;1;0;1;1
мақұлдады;0;1;-1;0;1;0;0;0;0;1;0;0
мақұлдамау;0;1;-1;0;1;0;1;1;0;1;0;0
мақұлданбаған;0;1;-1;0;0;0;0;0;0;0;0;0
мақұлдау;1;1;0;0;1;0;1;0;0;1;0;0
мал;0;0;0;1;0;0;0;0;0;0;0;0
мал дәрігері;0;0;0;1;0;0;0;0;0;0;0;0
мал шаруашылығы;0;0;0;1;0;0;0;0;0;0;0;0
малсыз;0;1;-1;0;0;0;0;0;0;0;0;0
малтатас;0;0;0;1;0;0;0;0;0;0;0;0
маман;0;0;0;0;0;0;0;0;0;0;0;1
мамандану;0;0;0;0;0;0;0;0;0;0;0;1
мамандық;1;0;1;0;0;0;0;0;0;0;0;0
мамонт;0;0;0;1;0;0;0;0;0;0;0;0
мамық;0;0;0;1;0;0;0;0;0;0;0;0
мандарин;1;0;1;0;0;0;0;0;0;0;0;1
мандат;0;0;0;1;0;0;0;0;0;0;0;0
мандолин;0;0;0;1;0;0;0;0;0;0;0;0
маневр;0;0;0;1;0;0;0;0;0;0;0;0
маневр жасау;0;0;0;1;0;0;0;0;0;0;0;0
манжет;0;0;0;1;0;0;0;0;0;0;0;0
маникюр;0;0;0;1;0;0;0;0;0;0;0;0
манипуляция;0;1;-1;0;1;0;0;1;0;0;0;0
манипуляциялау;0;1;-1;0;0;0;0;0;0;0;0;0
манифест;0;0;0;1;0;0;0;0;0;0;0;0
манна;1;0;1;0;0;0;0;0;0;0;0;0
мансап;1;0;1;0;0;1;0;0;0;0;0;0
мантия;0;0;0;1;0;0;0;0;0;0;0;0
маңайында;0;0;0;1;0;0;0;0;0;0;0;0
маңғаз;0;1;-1;0;0;0;0;0;0;0;0;0
маңдай;0;0;0;1;0;0;0;0;0;0;0;0
маңу;0;1;-1;0;0;0;0;0;0;0;0;0
маңызды;1;1;0;0;0;0;0;0;0;0;0;1
маңызды емес;0;1;-1;0;0;0;0;0;0;1;0;0
маңыздылығы;1;0;1;0;0;1;0;0;0;0;0;0
маңыздылық;0;0;0;1;0;0;0;0;0;0;0;0
маңызсыз;0;1;-1;0;0;0;0;0;0;0;0;0
мар;0;1;-1;0;0;0;0;0;0;0;0;0
марапаттау;1;0;1;0;0;1;0;0;1;0;1;1
маргиналды;0;0;0;1;0;0;0;0;0;0;0;0
марғау;1;0;1;0;0;0;0;0;1;0;0;1
мардымсыз;0;1;-1;0;0;0;0;0;0;0;0;0
маржа;0;1;-1;0;0;0;0;0;0;1;0;0
маржан;0;0;0;1;0;0;0;0;0;0;0;0
марихуана;0;0;0;1;0;0;0;0;0;0;0;0
маркет;0;0;0;1;0;0;0;0;0;0;0;0
маркиз;1;0;1;0;0;0;0;0;0;0;0;0
мармелад;0;0;0;1;0;0;0;0;0;0;0;0
март;0;0;0;1;0;0;0;0;0;0;0;0
марш;1;1;0;0;0;0;0;1;0;1;0;0
маршал;1;0;1;0;0;0;0;0;0;0;0;1
маршрут;0;1;-1;0;0;0;0;0;0;0;0;0
мас;0;1;-1;0;0;0;1;0;0;0;0;0
масақ;0;0;0;0;0;0;0;1;0;0;0;0
маска;0;0;0;1;0;0;0;0;0;0;0;0
масканы ашу;0;0;0;1;0;0;0;0;0;0;0;0
маскүнем;0;1;-1;0;0;0;0;0;0;0;0;0
масқара;0;1;-1;0;1;0;1;0;0;1;0;0
масқара болды;0;1;-1;0;1;0;1;0;0;1;0;0
массаж;1;0;1;0;0;0;0;0;1;0;0;0
массасы;0;0;0;1;0;0;0;0;0;0;0;0
массив;1;0;1;0;0;0;0;0;0;0;0;0
массивтік;0;0;0;1;0;0;0;0;0;0;0;0
мастық;0;1;-1;0;0;0;0;0;0;0;0;0
масштаб;0;0;0;1;0;0;0;0;0;0;0;0
масштабтау;0;0;0;1;0;0;0;0;0;0;0;0
мата;0;0;0;1;0;0;0;0;0;0;0;0
математик;0;0;0;1;0;0;0;0;0;0;0;0
математика;0;0;0;1;0;0;0;0;0;0;0;0
математикалық;0;0;0;0;0;0;0;0;0;0;0;1
материал;0;0;0;1;0;0;0;0;0;0;0;0
материалдар;0;0;0;1;0;0;0;0;0;0;0;0
материалдық;0;0;0;1;0;0;0;0;0;0;0;0
материалдық емес;0;0;0;1;0;0;0;0;0;0;0;0
материализм;0;1;-1;0;0;0;0;0;0;0;0;0
материалистік;0;1;-1;0;0;0;1;0;0;0;0;0
материк;0;0;0;1;0;0;0;0;0;0;0;0
матрас;0;0;0;1;0;0;0;0;0;0;0;0
матрица;0;0;0;1;0;0;0;0;0;0;0;0
матрон;1;0;1;0;0;0;0;0;0;0;0;1
матрос;0;0;0;1;0;0;0;0;0;0;0;0
матч;0;0;0;0;0;1;0;0;0;0;0;0
маусым;0;0;0;1;0;0;0;0;0;0;0;0
мафия;0;1;-1;0;0;0;0;1;0;0;0;0
махаббат;1;0;1;0;0;0;0;0;1;0;0;0
махаббатсыз;0;1;-1;0;0;0;0;0;0;0;0;0
мәдениет;1;0;1;0;0;0;0;0;0;0;0;0
мәдениетсіз;0;1;-1;0;0;0;0;0;0;0;0;0
мәдениеттілік;1;0;1;0;0;0;0;0;0;0;0;0
мәжбүр етті;0;0;0;1;0;0;0;0;0;0;0;0
мәжбүрлеп;0;1;-1;0;1;0;0;1;0;0;0;0
мәжбүрлеу;1;1;0;0;1;0;1;1;0;1;0;0
мәжбүрлі;0;1;-1;0;0;0;0;1;0;0;0;0
мәзір;0;0;0;1;0;0;0;0;0;0;0;0
мәйіт;0;1;-1;0;0;0;1;1;0;1;1;0
мәйітхана;0;1;-1;0;0;0;1;1;0;1;0;0
мәлімдеме;1;0;1;0;0;0;0;0;0;0;0;1
мәліметтер;0;0;0;1;0;0;0;0;0;0;0;0
мәлімсіз;0;1;-1;0;0;0;0;0;0;0;0;0
мәлін;0;1;-1;0;0;0;0;0;0;0;0;0
мәміле;1;0;1;0;0;1;0;0;1;0;1;1
мәмілелер;0;0;0;0;0;0;0;0;0;0;0;1
мән бермеу;0;1;-1;0;0;0;0;0;0;0;0;0
мән-мағынасыз;0;1;-1;0;0;0;0;0;0;0;0;0
мәнді;0;0;0;1;0;0;0;0;0;0;0;0
мәні;0;0;0;1;0;0;0;0;0;0;0;0
мәнсіз;0;1;-1;0;0;0;0;0;0;1;0;0
мәңгі;0;0;0;1;0;0;0;0;0;0;0;0
мәңгі ету;0;0;0;0;0;1;0;0;0;0;0;0
мәңгі жасыл;1;0;1;0;0;0;0;0;1;0;0;1
мәңгілік;1;1;0;0;0;1;0;0;0;0;0;1
мәңгірту;0;1;-1;0;0;0;0;0;0;0;0;0
мәңгүрт;0;1;-1;0;1;0;1;1;0;1;0;0
мәрмәр;0;0;0;1;0;0;0;0;0;0;0;0
мәртебелі;1;0;1;0;0;0;0;0;0;0;0;1
мәселе;0;1;-1;0;0;0;0;1;0;1;0;0
мәтін;0;0;0;1;0;0;0;0;0;0;0;0
медальон;0;0;0;1;0;0;0;0;0;0;0;0
медбике;1;0;1;0;0;0;0;0;0;0;0;1
медиана;0;0;0;1;0;0;0;0;0;0;0;0
медиатор;1;0;1;0;0;1;0;0;0;0;0;1
медиация;1;0;1;0;0;0;0;0;0;0;0;0
медитативті;0;0;0;1;0;0;0;0;0;0;0;0
медитация;0;0;0;1;0;0;0;0;0;0;0;0
медитация жасау;1;0;1;0;0;1;0;0;1;0;0;1
медициналық;1;0;1;0;0;1;0;1;0;0;0;1
меза;0;0;0;1;0;0;0;0;0;0;0;0
мезгілсіз;0;1;-1;0;0;0;0;0;0;0;0;0
мейірімді;1;0;1;0;0;0;0;0;1;0;0;1
мейірімділік;1;0;1;0;0;0;0;0;0;0;0;0
мейірімділікпен;1;0;1;0;0;0;0;0;0;0;0;0
мейірімсіз;0;1;-1;0;1;0;1;1;0;1;0;0
мейірімсіздік;0;1;-1;0;0;0;0;0;0;1;0;0
мейірсіз;0;1;-1;0;0;0;0;0;0;0;0;0
мейрамхана;0;0;0;1;0;0;0;0;0;0;0;0
мекеме;0;0;0;1;0;0;0;0;0;0;0;0
мекен етуші;0;0;0;1;0;0;0;0;0;0;0;0
мекендеген;0;0;0;1;0;0;0;0;0;0;0;0
мекендеу;0;0;0;1;0;0;0;0;0;0;0;0
мекендеу ортасы;1;0;1;0;0;0;0;0;0;0;0;0
мекенжайлар;1;0;1;0;0;1;0;0;0;0;0;0
мекенжайы;0;0;0;1;0;0;0;0;0;0;0;0
мектеп;0;0;0;0;0;0;0;0;0;0;0;1
мектеп мұғалімі;0;0;0;1;0;0;0;0;0;0;0;0
мектеп оқушысы;0;0;0;1;0;0;0;0;0;0;0;0
мектепішілік;0;0;0;1;0;0;0;0;0;0;0;0
меланхолик;0;1;-1;0;0;0;0;0;0;1;0;0
меланхолия;0;1;-1;0;0;0;0;0;0;1;0;0
меласса;0;0;0;1;0;0;0;0;0;0;0;0
мелиорация;1;0;1;0;0;0;0;0;0;0;0;0
мелодрама;0;1;-1;0;1;0;0;0;0;1;0;0
мелодрамалық;0;0;0;1;0;0;0;0;0;0;0;0
мембрана;0;0;0;1;0;0;0;0;0;0;0;0
мемлекет қайраткері;0;0;0;1;0;0;0;0;0;0;0;0
мемлекетсіз;0;1;-1;0;0;0;0;0;0;0;0;0
меморандум;0;0;0;1;0;0;0;0;0;0;0;0
менеджер;0;0;0;1;0;0;0;0;0;0;0;0
мениск;0;0;0;1;0;0;0;0;0;0;0;0
менікі;0;0;0;1;0;0;0;0;0;0;0;0
менмендік;0;1;-1;0;0;0;0;0;0;0;0;0
менменшіл;0;1;-1;0;1;0;1;0;0;0;0;0
менсінбейтін;0;1;-1;0;1;0;0;0;0;0;0;0
менсінбеу;0;1;-1;0;1;0;1;1;0;0;0;0
меншік;1;0;1;0;0;0;0;0;0;0;0;0
меншік иесі;0;0;0;1;0;0;0;0;0;0;0;0
меншікті капитал;1;0;1;0;0;0;0;0;0;0;0;0
меңіреу;0;1;-1;0;0;0;0;0;0;0;0;0
мергель;0;0;0;1;0;0;0;0;0;0;0;0
мерейтой;1;0;1;0;0;0;0;0;1;0;1;0
мереке;1;0;1;0;0;1;0;0;1;0;1;1
мерекелі;0;0;0;1;0;0;0;0;0;0;0;0
мерекелік;1;0;1;0;0;0;0;0;1;0;0;0
мерзімді;0;0;0;1;0;0;0;0;0;0;0;0
мерзімді басылым;0;0;0;1;0;0;0;0;0;0;0;0
мерзімді түрде;0;0;0;1;0;0;0;0;0;0;0;0
мерзімділік;0;0;0;0;0;0;0;0;0;0;0;1
мерзімі;0;0;0;1;0;0;0;0;0;0;0;0
мерзімі бітеді;0;1;-1;0;0;0;0;0;0;1;0;0
мерзімі өткен;0;1;-1;0;0;1;0;0;0;1;1;0
мерзімін ұзарту;0;0;0;1;0;0;0;0;0;0;0;0
мерзімінен бұрын;0;0;0;0;0;0;0;0;0;0;1;0
меридиалды;0;0;0;1;0;0;0;0;0;0;0;0
меридиан;0;0;0;1;0;0;0;0;0;0;0;0
метаболизм;0;0;0;1;0;0;0;0;0;0;0;0
металл;0;0;0;1;0;0;0;0;0;0;0;0
металлургия;0;0;0;1;0;0;0;0;0;0;0;0
метаморфоз;0;0;0;1;0;0;0;0;0;0;0;0
метафизика;0;0;0;1;0;0;0;0;0;0;0;0
метафизикалық;0;0;0;1;0;0;0;0;0;0;0;0
метафора;0;0;0;1;0;0;0;0;0;0;0;0
метафоралық;0;0;0;1;0;0;0;0;0;0;0;0
метеор;0;0;0;1;0;0;0;0;0;0;0;0
метеорикалық;0;0;0;1;0;0;0;0;0;0;0;0
метеорит;0;0;0;1;0;0;0;0;0;0;0;0
метеорология;0;0;0;1;0;0;0;0;0;0;0;0
метеорологиялық;0;0;0;1;0;0;0;0;0;0;0;0
метр;0;0;0;1;0;0;0;0;0;0;0;0
метрикалық;0;0;0;1;0;0;0;0;0;0;0;0
метро;0;0;0;1;0;0;0;0;0;0;0;0
метрология;0;0;0;1;0;0;0;0;0;0;0;0
механизм;0;0;0;1;0;0;0;0;0;0;0;0
механик;0;0;0;1;0;0;0;0;0;0;0;0
механикалық;0;0;0;1;0;0;0;0;0;0;0;0
меценат;1;0;1;0;0;0;0;0;0;0;0;1
мешеулік;0;1;-1;0;1;0;1;1;0;1;0;0
ми;0;0;0;1;0;0;0;0;0;0;0;0
миғұла;0;1;-1;0;1;0;1;1;0;0;0;0
микроәлем;0;0;0;1;0;0;0;0;0;0;0;0
микроб;0;0;0;0;0;1;1;0;0;0;0;0
микробиология;0;0;0;1;0;0;0;0;0;0;0;0
микрометр;0;0;0;1;0;0;0;0;0;0;0;0
микроскоп;0;0;0;0;0;0;0;0;0;0;0;1
микроскопия;1;0;1;0;0;0;0;0;0;0;0;0
микроскопиялық;0;0;0;1;0;0;0;0;0;0;0;0
микрофон;0;0;0;1;0;0;0;0;0;0;0;0
миллиметр;0;0;0;1;0;0;0;0;0;0;0;0
миллион;0;0;0;1;0;0;0;0;0;0;0;0
миллионер;0;0;0;1;0;0;0;0;0;0;0;0
минерал;0;0;0;1;0;0;0;0;0;0;0;0
миниатюралық;0;0;0;1;0;0;0;0;0;0;0;0
минимум;0;1;-1;0;0;0;0;0;0;0;0;0
министр;0;0;0;1;0;0;0;0;0;0;0;0
министрлік;1;0;1;0;0;0;0;0;1;0;0;1
минут;0;0;0;1;0;0;0;0;0;0;0;0
миопиялық;0;0;0;1;0;0;0;0;0;0;0;0
миссия;0;0;0;1;0;0;0;0;0;0;0;0
мистикалық;0;0;0;0;0;0;0;0;0;0;1;0
мисыз;0;1;-1;0;0;0;0;0;0;0;0;0
миф;0;0;0;1;0;0;0;0;0;0;0;0
мифология;0;0;0;1;0;0;0;0;0;0;0;0
мифологиялық;0;0;0;1;0;0;0;0;0;0;0;0
мифтік;0;0;0;1;0;0;0;0;0;0;0;0
міндеттеме;0;1;-1;0;0;1;0;0;0;1;0;0
міндеттемелер;0;0;0;1;0;0;0;0;0;0;0;0
міндеттенеді;0;0;0;1;0;0;0;0;0;0;0;0
міндеттеу;1;1;0;0;1;1;1;1;1;0;1;1
міндетті;0;1;-1;0;0;0;0;1;0;0;0;0
міндетті емес;1;0;1;0;0;0;0;0;0;0;0;0
міндетті түрде;0;0;0;1;0;0;0;0;0;0;0;0
міне;0;0;0;1;0;0;0;0;0;0;0;0
мінез;0;0;0;1;0;0;0;0;0;0;0;0
мінез-құлық;0;0;0;1;0;0;0;0;0;0;0;0
мінсіз;1;0;1;0;0;0;0;0;1;0;0;1
міну;0;0;0;1;0;0;0;0;0;0;0;0
міңгірленген;0;0;0;1;0;0;0;0;0;0;0;0
міңгірлеу;0;1;-1;0;1;0;1;0;0;1;0;0
модальділік;0;0;0;1;0;0;0;0;0;0;0;0
модальды;0;0;0;1;0;0;0;0;0;0;0;0
модельер;0;0;0;1;0;0;0;0;0;0;0;0
модератор;1;0;1;0;0;0;0;0;0;0;0;1
модерация;0;0;0;1;0;0;0;0;0;0;0;0
модерациялау;0;0;0;1;0;0;0;0;0;0;0;0
модернизм;0;0;0;1;0;0;0;0;0;0;0;0
модификация;0;0;0;1;0;0;0;0;0;0;0;0
модуль;0;0;0;1;0;0;0;0;0;0;0;0
модуляция;0;0;0;1;0;0;0;0;0;0;0;0
модуляциялау;0;0;0;1;0;0;0;0;0;0;0;0
мозаика;0;0;0;1;0;0;0;0;0;0;0;0
мойындады;0;0;0;1;0;0;0;0;0;0;0;0
мойындалды;0;0;0;1;0;0;0;0;0;0;0;0
мойындалмаған;0;0;0;0;0;0;0;0;0;1;0;0
мойындау;1;1;0;0;0;1;0;1;0;1;1;1
мойындаулар;0;0;0;1;0;0;0;0;0;0;0;0
мойынсұнғыш;0;0;0;1;0;0;0;0;0;0;0;0
мойынсұну;1;0;1;0;0;0;0;0;0;0;0;1
мойынсұнушылықпен;0;0;0;1;0;0;0;0;0;0;0;0
мол;1;0;1;0;0;1;0;0;1;0;0;0
молекулалық;0;0;0;1;0;0;0;0;0;0;0;0
молекуласы;0;0;0;1;0;0;0;0;0;0;0;0
молочница;0;0;0;1;0;0;0;0;0;0;0;0
молшылық;1;1;0;0;0;1;1;0;1;0;0;1
мольберт;0;0;0;1;0;0;0;0;0;0;0;0
молярлық;0;0;0;1;0;0;0;0;0;0;0;0
момын;0;0;0;0;0;0;0;0;0;1;0;0
монада;0;0;0;1;0;0;0;0;0;0;0;0
монарх;0;0;0;1;0;0;0;0;0;0;0;0
монархия;0;0;0;1;0;0;0;0;0;0;0;0
монастырлық;0;0;0;1;0;0;0;0;0;0;0;0
монастырь;1;0;1;0;0;0;0;0;0;0;0;1
монах;1;1;0;0;0;0;0;0;0;0;0;1
монета жасау;0;0;0;1;0;0;0;0;0;0;0;0
монограмма;0;0;0;1;0;0;0;0;0;0;0;0
монография;0;0;0;1;0;0;0;0;0;0;0;0
моноқабат;0;0;0;1;0;0;0;0;0;0;0;0
монолог;0;0;0;1;0;0;0;0;0;0;0;0
монополия;0;0;0;1;0;0;0;0;0;0;0;0
монотондылық;0;0;0;1;0;0;0;0;0;0;0;0
монохромды;0;1;-1;0;0;0;1;0;0;0;0;0
монтаждау;0;0;0;1;0;0;0;0;0;0;0;0
моншақ;0;0;0;1;0;0;0;0;0;0;0;0
моншақтар;0;0;0;1;0;0;0;0;0;0;0;0
мораль;1;0;1;0;1;1;1;0;1;0;1;1
моральдық;1;0;1;0;1;0;0;0;0;0;0;1
мораторий;0;0;0;1;0;0;0;0;0;0;0;0
морфизм;0;0;0;1;0;0;0;0;0;0;0;0
морфин;0;0;0;1;0;0;0;0;0;0;0;0
морфология;0;0;0;1;0;0;0;0;0;0;0;0
мотор;0;0;0;1;0;0;0;0;0;0;0;0
мотоцикл;0;0;0;1;0;0;0;0;0;0;0;0
мотте;0;0;0;1;0;0;0;0;0;0;0;0
мөлдір;0;0;0;1;0;0;0;0;0;0;0;0
мөлдір емес;0;1;-1;0;0;0;0;0;0;0;0;0
мөлдірлік;0;0;0;1;0;0;0;0;0;0;0;0
мөлшерлемесі;0;0;0;1;0;0;0;0;0;0;0;0
мөлшерлеу;0;0;0;1;0;0;0;0;0;0;0;0
мөр;1;0;1;0;0;0;0;0;0;0;0;1
му;0;0;0;1;0;0;0;0;0;0;0;0
муз;0;0;0;1;0;0;0;0;0;0;0;0
музалар;0;0;0;1;0;0;0;0;0;0;0;0
музыка;1;0;1;0;0;0;0;0;1;1;0;0
музыкалық;1;0;1;0;1;1;0;0;1;1;1;1
музыкант;0;0;0;1;0;0;0;0;0;0;0;0
мультиплекс;0;0;0;1;0;0;0;0;0;0;0;0
мультфильм;0;0;0;1;0;0;0;0;0;0;0;0
мумия;0;0;0;1;0;0;0;0;0;0;0;0
муниципалды;0;0;0;1;0;0;0;0;0;0;0;0
муниципалитет;0;0;0;1;0;0;0;0;0;0;0;0
мускат жаңғағы;0;0;0;1;0;0;0;0;0;0;0;0
муссон;0;1;-1;0;0;0;0;0;0;1;0;0
мутация;0;0;0;1;0;0;0;0;0;0;0;0
муфта;0;0;0;1;0;0;0;0;0;0;0;0
муфталар;0;0;0;1;0;0;0;0;0;0;0;0
мүгедек;0;1;-1;0;0;0;0;1;0;1;0;0
мүгедектік;0;1;-1;0;0;0;0;0;0;1;0;0
мүдделі;1;0;1;0;0;0;1;0;0;1;0;0
мүдделі емес;0;1;-1;0;0;0;0;0;0;0;0;0
мүйіз;0;0;0;1;0;0;0;0;0;0;0;0
мүйізді;0;0;0;1;0;0;0;0;0;0;0;0
мүйізі;0;0;0;1;0;0;0;0;0;0;0;0
мүйіс;0;0;0;1;0;0;0;0;0;0;0;0
мүк;0;0;0;1;0;0;0;0;0;0;0;0
мүлде;0;0;0;1;0;0;0;0;0;0;0;0
мүлік;0;0;0;1;0;0;0;0;0;0;0;0
мүмкін;0;0;0;0;0;0;0;0;0;0;1;0
мүмкін емес;0;1;-1;0;1;0;1;1;0;1;0;0
мүмкіндігі;0;0;0;0;0;1;0;0;0;0;0;0
мүмкіндік;1;0;1;0;0;1;0;0;0;0;1;0
мүмкіндік береді;1;0;1;0;0;0;0;0;0;0;0;0
мүсін;1;0;1;0;0;0;0;0;0;0;0;0
мүсіндік;0;0;0;1;0;0;0;0;0;0;0;0
мүсінше;0;0;0;1;0;0;0;0;0;0;0;0
мүсінші;0;0;0;1;0;0;0;0;0;0;0;0
мүше;0;0;0;1;0;0;0;0;0;0;0;0
мүшесі;0;0;0;1;0;0;0;0;0;0;0;0
мұғалім;1;0;1;0;0;0;0;0;0;0;0;1
мұз;0;0;0;1;0;0;0;0;0;0;0;0
мұз айдыны;0;0;0;1;0;0;0;0;0;0;0;0
мұздатқыш;0;0;0;1;0;0;0;0;0;0;0;0
мұздату;0;1;-1;0;0;0;0;0;0;0;0;0
мұздатылған;0;0;0;1;0;0;0;0;0;0;0;0
мұзды;0;0;0;1;0;0;0;0;0;0;0;0
мұздық;0;1;-1;0;0;0;0;0;0;0;0;0
мұқалшақ;0;1;-1;0;0;0;0;0;0;0;0;0
мұқият;1;0;1;0;0;0;0;0;0;0;0;1
мұқият қарап шығу;0;1;-1;0;0;1;0;0;0;0;0;0
мұқтаж;0;1;-1;0;0;0;0;0;0;0;0;0
мұнай;1;1;0;0;0;0;1;0;0;0;0;0
мұнара;1;0;1;0;0;0;0;0;0;0;0;0
мұнсыз;0;1;-1;0;0;0;0;0;0;0;0;0
мұң;0;1;-1;0;0;0;0;0;0;1;0;1
мұң-қайғы;0;1;-1;0;0;0;0;0;0;0;0;0
мұң-мұқтаждық;0;1;-1;0;1;0;1;1;0;1;0;0
мұңайған;0;1;-1;0;0;0;0;0;0;0;0;0
мұңайту;0;1;-1;0;0;0;0;0;0;0;0;0
мұңды;0;1;-1;0;0;0;0;0;0;1;0;0
мұра;0;0;0;0;0;0;0;0;0;0;0;1
мұрагер;0;1;-1;0;0;0;0;0;0;0;0;0
мұрагері;0;0;0;1;0;0;0;0;0;0;0;0
мұрагерлер;0;0;0;1;0;0;0;0;0;0;0;0
мұрагерлік;1;0;1;0;0;1;0;0;1;0;1;1
мұрағат;0;0;0;1;0;0;0;0;0;0;0;0
мұражай;0;0;0;1;0;0;0;0;0;0;0;0
мұржа;0;0;0;1;0;0;0;0;0;0;0;0
мұрнық;0;1;-1;0;0;0;0;0;0;0;0;0
мұрт;0;0;0;1;0;0;0;0;0;0;0;0
мұртшасыз;0;1;-1;0;0;0;0;0;0;0;0;0
мұрын;0;0;0;0;0;0;1;0;0;0;0;0
мұхит;0;0;0;1;0;0;0;0;0;0;0;0
мұхиттық;0;0;0;1;0;0;0;0;0;0;0;0
мыжылған;0;0;0;0;0;0;0;0;0;1;0;0
мықтап;0;0;0;1;0;0;0;0;0;0;0;0
мықты;0;0;0;1;0;0;0;0;0;0;0;0
мылжың;0;1;-1;0;0;0;1;1;0;0;0;0
мылқау;0;1;-1;0;0;0;0;0;0;0;0;0
мылтық;0;1;-1;0;1;0;0;1;0;0;0;0
мың;0;0;0;1;0;0;0;0;0;0;0;0
мыңжылдық;0;0;0;1;0;0;0;0;0;0;0;0
мырза;1;1;0;0;1;0;1;1;0;0;0;1
мырзалар;0;0;0;1;0;0;0;0;0;0;0;0
мырзалық;1;0;1;0;0;0;0;0;0;0;0;0
мыс;0;0;0;1;0;0;0;0;0;0;0;0
мысал;1;0;1;0;0;0;0;0;0;0;0;0
мысал келтіру;0;0;0;1;0;0;0;0;0;0;0;0
мысқыл;0;1;-1;0;1;0;0;0;0;0;0;0
